0,24,0,213427,0,9,0,8,3,0,1,0,0,40,0
0,34,0,279015,1,10,0,3,3,0,1,0,0,65,0
1,47,0,165937,0,9,0,7,2,0,1,0,0,50,0
0,27,3,188343,0,9,3,0,5,4,0,0,0,40,0
0,63,0,158609,3,11,4,8,5,0,0,0,0,8,0
1,34,0,193036,1,10,0,8,2,4,1,0,0,40,0
0,25,0,198632,1,10,5,3,3,0,1,0,0,50,0
0,54,0,175912,0,9,4,7,5,0,1,914,0,40,0
0,19,8,192773,1,10,0,14,1,0,0,0,0,35,0
0,35,0,101387,0,9,1,3,3,0,0,0,0,50,0
1,24,0,60783,1,10,0,10,2,0,1,0,0,70,0
0,26,0,183224,1,10,0,8,1,1,0,0,0,35,0
0,59,4,100776,3,11,1,8,3,0,0,0,0,40,0
0,43,0,57600,10,16,5,5,3,0,0,0,0,40,41
0,20,0,174063,1,10,0,2,1,0,0,0,0,40,0
0,41,0,306495,0,9,0,9,2,0,1,0,0,40,0
0,51,0,249741,1,10,0,3,2,0,1,0,0,40,0
0,27,0,93021,0,9,0,8,5,3,0,0,0,40,0
0,36,0,49626,0,9,0,0,2,0,1,0,0,40,0
0,25,0,63062,1,10,0,9,1,0,1,0,0,60,0
1,55,0,320835,0,13,0,3,2,0,1,0,0,50,0
0,22,4,123727,1,10,0,5,3,0,0,0,0,21,0
0,58,5,110517,10,16,0,5,2,1,1,4064,0,40,7
0,43,0,149670,1,10,0,8,0,0,0,4064,0,15,0
1,39,0,172425,3,11,0,8,0,0,0,0,0,20,0
0,40,0,216116,0,5,0,7,5,4,0,0,0,40,28
0,46,0,174209,0,9,1,0,3,0,1,0,0,45,0
0,54,3,175083,0,9,0,8,5,0,0,0,0,20,0
0,19,0,129059,1,10,0,3,1,4,1,0,0,30,0
0,24,0,121313,0,9,0,8,2,0,1,0,0,40,0
0,53,8,181317,0,9,0,14,2,0,1,0,0,40,0
0,24,5,166851,7,14,0,5,3,0,1,0,0,13,0
0,29,1,29616,0,9,0,9,1,0,1,0,0,65,0
1,56,2,105582,1,10,0,0,2,0,1,7688,0,50,0
1,54,8,124993,0,9,0,14,2,0,1,0,0,40,0
0,21,8,148509,1,10,0,14,3,0,0,0,0,30,0
0,34,0,230246,0,5,3,1,3,0,1,0,0,40,41
0,56,0,117881,2,7,1,7,3,0,0,0,0,40,0
1,34,0,203408,0,13,0,5,2,0,1,7688,0,50,0
0,19,0,446219,9,6,0,3,5,4,0,0,0,40,0
1,32,2,110331,0,9,0,3,2,0,1,0,0,65,0
0,48,0,207946,0,9,1,8,5,0,0,0,0,52,0
1,67,8,45537,7,14,0,14,2,4,1,0,0,40,0
0,47,0,188330,0,9,0,10,2,0,1,0,0,25,0
1,52,0,147629,0,9,0,10,2,0,1,0,0,60,0
0,40,0,153799,8,2,5,7,5,0,0,0,0,40,24
0,28,0,203776,9,6,0,1,2,0,1,0,0,50,0
1,41,0,168071,0,13,0,0,2,0,1,7298,0,50,0
0,57,0,348430,8,2,1,1,5,0,1,0,0,40,21
0,51,0,103407,0,9,1,8,3,0,0,0,0,40,0
0,26,8,152046,2,7,0,14,3,0,0,0,0,35,5
0,36,0,153205,0,13,0,5,2,1,1,0,0,45,41
1,33,0,326104,1,10,0,0,2,0,1,0,0,50,0
1,46,0,238162,0,13,0,1,2,0,1,0,0,45,0
0,50,0,221336,0,9,1,8,4,1,0,0,0,40,15
0,33,0,180656,1,10,5,1,3,0,1,0,0,40,41
0,77,1,145329,0,9,0,7,3,0,1,401,0,20,0
1,39,0,315776,7,14,0,0,3,4,1,8614,0,52,0
0,67,8,150516,0,9,4,14,5,0,1,0,0,3,0
0,35,0,325802,2,12,1,6,5,0,0,0,0,24,0
0,23,0,133985,9,6,0,1,1,4,0,0,0,40,0
1,37,0,269329,3,11,1,5,3,0,0,8614,0,45,0
1,41,0,183203,0,9,0,10,2,0,1,0,0,50,0
1,60,0,76127,2,12,0,8,2,0,1,0,0,35,0
0,32,0,195891,0,13,0,8,3,0,1,0,0,55,0
0,56,3,162137,0,9,0,10,2,2,1,0,0,40,0
0,45,5,37672,3,11,1,0,5,0,0,0,0,40,0
1,24,0,161708,0,9,1,0,3,0,0,0,0,45,0
0,18,0,80616,9,6,0,6,1,0,1,0,0,27,0
0,31,0,209276,0,9,0,2,2,3,1,0,0,40,0
0,21,8,34443,1,10,0,14,1,0,1,0,0,50,0
1,45,0,192835,0,13,0,0,2,0,1,0,1977,55,0
0,23,0,203240,1,10,0,2,3,0,0,0,0,40,0
0,45,5,102308,1,10,0,0,2,0,1,0,0,40,0
0,18,0,40829,2,7,0,3,4,2,0,0,0,25,0
0,25,0,60726,0,9,0,10,2,4,1,0,0,30,0
0,31,5,116677,0,9,0,3,2,0,1,0,0,40,0
0,19,0,57067,0,9,0,7,4,0,1,0,0,45,0
1,41,0,304906,0,13,0,0,2,0,1,0,0,40,0
0,74,0,101590,1,15,4,8,3,4,0,0,0,20,0
0,27,0,258102,11,3,0,10,3,0,1,0,0,40,20
0,23,0,241185,0,9,0,8,3,0,0,0,0,40,0
1,31,0,124827,3,11,0,3,2,0,1,0,0,40,0
0,40,2,76625,0,9,0,6,2,0,1,0,0,40,0
1,41,3,263339,0,9,0,10,2,0,1,0,0,40,0
0,25,0,135645,7,14,0,3,3,0,1,0,0,20,0
0,42,0,245626,0,9,0,1,2,2,1,0,0,60,0
0,24,0,210781,0,13,0,1,3,0,0,0,0,40,0
1,42,0,235786,2,12,0,1,2,0,1,0,0,50,0
0,45,1,160167,9,6,0,1,2,0,1,0,0,70,0
1,52,3,30731,0,9,0,0,2,0,1,7298,0,40,0
0,34,0,314375,3,11,1,1,3,0,1,0,0,40,0
0,32,0,81528,0,9,0,6,4,0,1,0,0,60,0
0,54,0,182854,0,9,0,1,2,0,1,0,0,45,0
0,42,3,296798,2,7,0,0,3,0,1,0,1340,40,0
1,32,0,194426,0,13,0,0,2,0,1,15024,0,40,0
0,40,8,70645,1,10,0,14,0,0,0,0,0,20,0
1,55,2,141807,0,13,0,3,2,0,1,0,0,60,0
0,66,8,112871,2,7,0,14,3,0,1,0,0,30,0
0,52,5,71344,7,14,0,5,2,0,1,0,0,40,0
0,21,5,341410,1,10,0,8,3,0,0,0,0,15,0
1,33,0,118941,0,13,0,0,0,0,0,0,0,40,0
1,52,8,159755,3,11,0,14,2,0,1,0,0,50,0
0,28,0,128509,11,3,0,7,3,0,0,0,0,40,41
0,27,1,229125,2,7,0,1,2,0,1,0,0,40,0
0,42,4,142756,0,13,1,5,3,0,0,0,0,50,0
0,27,2,243871,1,10,0,8,1,0,0,0,0,45,0
1,47,0,213140,3,11,0,1,2,0,1,7688,0,40,0
0,19,0,196857,0,9,0,2,3,0,0,0,0,40,0
0,46,0,138626,1,10,0,1,2,0,1,0,0,40,0
0,55,1,161334,0,9,4,2,3,0,0,0,0,25,32
0,50,0,273536,5,4,0,3,2,3,1,0,0,49,24
0,32,0,115631,1,10,0,8,3,0,0,4101,0,50,0
0,28,0,185957,0,9,0,8,0,0,0,0,0,40,0
0,23,0,334357,0,9,0,8,1,4,0,0,0,40,0
0,43,0,96102,7,14,5,0,3,0,1,0,0,50,0
1,34,0,213226,0,13,0,5,2,0,1,0,0,40,13
0,19,0,115248,1,10,0,8,3,1,1,0,0,40,19
0,37,0,185061,1,10,0,0,2,1,1,0,0,55,0
0,27,0,147638,0,13,0,8,4,1,0,0,0,40,39
0,18,0,280298,0,9,0,3,1,0,0,0,0,24,0
0,31,0,163516,1,10,4,8,5,0,0,0,0,40,0
0,49,0,277434,0,9,0,10,2,0,1,0,0,50,0
0,26,3,206983,1,15,0,5,2,0,1,0,0,60,29
1,48,0,108993,0,9,0,1,2,0,1,0,0,45,0
0,39,0,288551,0,9,0,1,2,4,1,0,0,40,0
0,41,0,176069,0,9,3,7,5,0,0,0,0,40,0
1,48,5,183486,3,11,1,5,5,0,0,0,0,56,0
1,40,0,163215,0,13,1,0,3,0,0,10520,0,40,0
1,70,0,94692,0,13,0,3,2,0,1,0,0,70,0
0,20,0,118462,0,9,0,6,1,0,1,0,0,43,0
0,38,0,407068,11,3,0,2,2,0,1,0,0,75,20
0,37,1,243587,1,10,3,2,1,0,0,0,0,40,12
1,49,0,23074,1,10,4,0,3,0,0,0,0,40,0
1,51,0,237735,0,9,0,6,2,0,1,3103,0,40,0
0,43,0,188291,8,2,0,3,1,0,1,0,0,40,0
0,38,0,284166,1,15,0,5,3,0,1,0,0,50,0
0,18,8,423460,2,7,0,14,1,0,1,0,0,36,0
0,23,0,287681,5,4,0,2,3,0,1,0,0,25,20
0,34,0,509364,0,9,0,1,2,0,1,0,0,40,0
0,62,8,139391,1,10,0,14,2,0,1,0,0,24,0
0,33,0,91964,1,10,0,8,5,0,1,0,0,40,0
0,31,0,117526,1,10,0,9,3,0,0,0,0,45,0
0,64,0,91343,1,10,4,0,5,0,0,0,0,40,0
0,26,4,336969,0,13,0,5,2,0,1,0,0,28,0
0,55,0,255364,1,10,0,5,2,0,1,0,0,40,0
0,61,4,167670,0,13,5,5,3,0,1,0,0,40,0
1,37,0,211494,0,9,0,0,2,0,1,0,0,40,0
0,78,4,136198,0,13,0,0,2,0,1,0,0,15,0
0,27,3,409815,1,10,0,8,5,4,0,0,0,40,0
0,49,0,188823,0,9,1,5,3,0,1,0,0,42,0
1,55,5,146326,7,14,0,5,2,0,1,7688,0,45,0
0,42,0,154374,0,13,0,10,2,0,1,0,0,58,0
0,22,8,216563,0,9,0,14,4,0,0,0,0,40,0
0,61,0,197286,0,5,0,1,2,0,1,0,0,40,0
0,64,1,100722,0,13,0,8,2,0,1,0,0,5,0
0,46,4,377622,0,9,0,2,2,0,1,0,0,40,0
0,24,0,145964,0,13,0,0,3,0,1,0,0,40,0
0,27,0,358636,1,10,0,1,2,0,1,2829,0,70,0
1,47,0,155489,0,9,0,10,2,0,1,7688,0,55,0
0,18,0,57413,1,10,1,2,1,0,1,0,0,15,0
0,48,0,320421,0,9,0,3,2,0,1,0,0,50,0
0,50,1,174752,0,9,1,9,3,0,1,0,0,40,0
0,40,5,229364,7,14,1,5,3,0,0,0,0,45,0
0,56,1,157486,9,6,1,3,1,0,1,0,0,40,0
0,34,0,92682,0,9,0,8,3,0,0,4865,0,40,0
0,56,3,101338,0,13,0,3,2,0,1,0,0,40,0
0,18,0,132652,2,7,0,2,1,0,1,0,0,20,0
0,21,0,34616,1,10,0,2,1,0,0,0,0,25,0
0,40,0,218903,0,9,1,0,5,0,0,0,0,40,0
0,27,4,204098,0,9,0,6,4,0,1,0,0,50,0
1,52,1,64045,1,15,0,5,2,0,1,99999,0,45,0
0,46,0,189763,0,9,1,3,3,0,0,0,0,30,0
0,23,0,26248,0,9,0,8,1,0,0,0,0,40,0
1,50,0,92079,1,10,0,0,2,0,1,0,0,45,0
0,19,0,280071,1,10,0,7,4,0,1,0,0,50,0
0,20,0,224059,0,9,0,2,3,0,1,0,0,40,0
1,39,0,185520,1,10,1,0,3,0,0,8614,0,40,0
0,24,0,265567,2,7,0,1,1,0,1,0,0,35,0
0,72,0,106890,3,11,4,8,3,0,0,0,0,40,0
1,42,5,39586,7,14,0,5,0,0,0,0,0,20,0
0,42,0,153132,0,13,1,3,5,0,1,0,0,45,41
0,51,0,209912,0,13,1,0,3,2,1,0,0,50,0
1,39,0,144169,0,9,0,3,2,0,1,0,0,50,0
0,40,4,50442,1,10,0,8,5,2,0,2977,0,35,0
1,34,0,89644,1,10,0,3,2,0,1,0,0,55,0
0,19,0,275889,2,7,0,6,1,0,1,0,0,40,20
0,26,0,231638,0,9,0,0,1,0,0,0,0,40,0
1,45,4,224474,0,13,1,5,5,0,0,4934,0,50,0
1,28,0,355259,7,14,0,5,3,0,0,0,0,40,0
1,30,3,68330,0,13,0,5,3,0,1,0,0,40,0
0,32,0,185410,0,9,0,8,3,0,0,0,0,40,0
0,19,0,87653,1,10,0,2,1,0,0,0,0,25,0
0,21,0,286853,0,9,0,2,1,0,1,0,0,35,0
0,54,0,96710,0,9,0,11,4,4,0,0,0,20,0
1,62,0,160143,1,15,0,5,2,0,1,0,0,30,0
0,25,0,186925,1,10,0,2,3,0,1,2597,0,48,0
0,49,2,109705,1,10,1,0,5,0,0,0,0,32,0
1,32,0,94235,0,9,0,1,2,0,1,0,0,40,0
0,26,0,225279,1,10,0,5,3,0,1,0,1602,40,41
1,37,4,297449,0,9,0,12,2,0,1,0,0,40,0
0,58,0,205896,0,9,1,3,4,0,0,0,0,40,0
1,37,0,93717,1,10,0,8,0,0,0,7298,0,45,0
0,41,0,194710,0,9,0,0,3,0,0,0,0,40,0
1,38,0,236391,0,13,0,0,2,0,1,7688,0,40,0
0,47,5,189123,0,9,0,2,2,0,1,0,0,40,0
0,42,0,358677,0,9,1,2,5,4,1,0,0,35,0
0,30,5,199539,0,9,0,8,2,0,1,0,1902,40,0
1,43,0,128170,1,10,0,3,2,0,1,7688,0,40,0
0,34,0,231238,0,9,0,7,2,4,1,0,0,40,0
0,57,0,296152,1,10,1,0,4,0,0,594,0,10,0
0,46,0,166003,2,7,0,7,2,0,1,0,0,40,0
0,32,0,281437,1,10,0,10,2,0,1,0,0,55,0
0,20,0,190231,0,5,0,7,1,0,0,0,0,11,32
0,47,0,122026,3,11,1,3,3,0,1,0,0,50,0
0,55,8,205527,0,9,1,14,3,0,1,0,0,20,0
1,53,1,174102,5,4,0,0,2,0,1,4386,0,50,9
1,43,0,125461,0,13,0,3,2,0,1,0,0,65,0
0,80,1,184335,5,4,0,9,2,0,1,0,0,30,0
0,24,0,211345,1,10,0,2,1,0,0,0,0,40,20
1,43,4,147328,7,14,0,0,2,0,1,0,1977,60,0
0,22,0,222993,0,9,0,6,1,0,1,0,0,40,0
0,40,0,225978,1,10,3,0,3,4,1,0,0,40,0
1,48,0,121124,0,9,0,0,2,0,1,0,0,50,0
0,56,8,656036,0,9,0,14,2,0,1,0,0,25,0
0,34,8,346762,2,7,1,14,1,0,1,0,0,84,0
1,51,0,234057,0,9,0,1,2,0,1,0,0,45,0
0,24,3,306515,0,9,0,8,3,0,0,0,0,40,0
0,19,0,116562,0,9,0,2,1,0,0,0,0,40,0
0,34,0,171159,1,10,1,8,5,0,0,0,0,30,0
0,24,0,199011,0,9,0,1,1,0,1,0,0,40,0
1,41,0,443508,0,13,0,10,2,0,1,0,0,48,4
0,24,0,29810,0,9,1,3,3,0,0,0,0,38,0
0,22,4,238831,1,10,0,12,1,0,1,0,0,40,0
0,32,3,566117,1,10,1,8,5,0,0,0,0,40,0
0,41,0,255044,0,13,1,0,3,0,0,0,0,55,0
0,20,0,436253,1,10,0,2,1,0,1,0,0,35,0
0,31,0,300687,0,9,0,2,3,4,1,0,0,40,0
1,55,0,144071,0,13,0,0,2,0,1,0,0,18,0
1,49,5,133917,10,16,0,5,2,4,1,0,1902,60,41
0,26,0,188767,0,13,0,3,1,0,1,0,0,40,0
0,27,1,300777,0,9,1,10,3,0,1,0,0,70,0
0,35,0,26987,0,9,3,8,3,0,0,0,0,40,0
0,40,0,174395,0,9,1,2,3,0,1,0,0,60,9
0,59,0,90290,1,10,0,5,2,0,1,0,0,34,0
1,61,0,183735,1,10,0,3,2,0,1,0,0,45,0
0,31,0,123273,0,9,0,3,1,4,0,0,0,40,0
1,43,3,186916,7,14,1,12,3,0,1,0,0,60,0
0,61,0,43554,11,3,0,6,3,4,1,0,2339,40,0
0,54,0,178251,2,12,4,8,5,0,0,0,0,30,0
0,30,0,255885,1,10,0,3,2,0,1,0,0,50,0
0,20,0,64292,1,10,0,3,3,0,0,0,0,50,0
0,27,5,194773,7,14,0,5,3,0,0,0,0,50,5
0,44,2,133060,1,10,1,7,3,0,1,0,0,60,0
0,64,0,258006,1,10,4,8,3,0,0,0,0,40,12
0,55,0,92215,0,9,1,8,3,0,0,0,0,40,0
0,34,0,33945,0,9,1,1,3,0,1,6849,0,55,0
0,61,0,153048,0,9,4,3,3,0,0,0,0,35,0
0,28,0,192200,0,13,0,5,2,0,1,0,0,40,41
0,34,0,355571,0,9,1,7,5,4,0,0,0,40,0
1,47,2,139268,1,15,0,5,2,0,1,0,1977,60,0
0,26,0,34402,0,13,0,8,3,0,1,0,0,45,0
0,35,0,25955,2,7,0,2,5,2,1,0,0,40,0
0,36,0,209609,0,13,0,5,2,0,1,0,0,38,0
1,47,0,168283,0,13,0,5,2,0,1,0,0,40,0
0,17,0,295488,2,7,0,2,1,4,0,0,0,25,0
0,35,0,190895,1,10,0,5,2,0,1,0,0,60,0
0,33,0,164190,7,14,0,5,1,0,1,0,0,20,0
0,25,0,216010,2,12,0,8,0,0,0,0,0,40,0
0,18,0,387568,9,6,0,3,1,0,1,0,0,10,0
0,47,5,188386,7,14,3,5,3,0,1,0,0,38,0
0,44,0,174491,0,9,4,2,5,4,0,0,0,30,0
0,41,0,31221,0,9,1,2,5,0,0,0,0,30,0
0,30,0,272451,0,13,0,8,3,0,0,0,0,40,0
0,53,1,152652,1,10,0,9,2,0,1,0,0,50,0
0,53,0,104413,0,9,4,2,5,4,0,0,0,20,0
0,40,0,105936,0,9,0,3,0,0,0,5013,0,20,0
0,24,0,379066,1,10,0,8,3,0,1,0,2205,24,0
0,27,0,214858,0,13,0,3,1,0,1,0,0,40,0
0,50,0,237735,11,3,0,10,2,0,1,0,0,37,20
0,36,0,158592,2,7,0,1,2,0,1,0,0,50,0
1,41,0,237321,8,2,0,7,2,0,1,0,0,40,20
0,41,0,23646,7,14,0,5,3,0,0,0,0,40,0
0,31,0,169240,0,9,0,2,3,0,0,0,0,40,0
0,32,3,454508,0,13,0,0,2,0,1,0,0,40,0
0,22,0,130356,1,10,0,7,1,0,1,0,0,48,0
0,22,0,427686,9,6,1,1,1,0,1,0,0,40,0
0,18,4,36411,6,8,0,5,1,0,1,0,0,30,0
0,39,0,548510,0,13,0,5,2,4,1,0,0,30,0
0,38,0,187264,0,9,0,0,0,0,0,0,0,55,0
0,35,5,140752,0,9,0,1,2,0,1,0,0,40,0
0,23,0,325596,1,10,0,7,3,0,1,0,0,40,0
1,54,1,175804,0,13,0,0,2,0,1,0,0,40,0
1,36,0,107302,7,14,0,5,2,0,1,0,0,60,0
0,63,4,41161,0,9,0,0,2,0,1,0,0,55,0
0,39,0,401832,1,10,0,0,2,0,1,0,0,48,0
1,57,1,353808,1,10,0,3,2,0,1,0,0,60,0
1,58,2,349910,1,15,0,5,2,0,1,0,1977,50,0
0,29,0,161478,0,13,0,8,3,1,0,0,0,40,8
0,17,0,400225,2,7,0,3,1,0,0,0,0,20,0
0,40,0,367533,0,9,1,1,3,0,1,0,0,40,0
0,69,1,69306,1,10,0,2,0,0,0,0,0,15,0
0,28,0,270366,9,6,1,3,3,0,0,0,0,40,0
0,38,0,103751,0,5,0,1,2,0,1,0,0,40,0
1,44,0,75227,1,15,0,5,3,0,1,14084,0,40,0
0,45,4,132563,1,15,1,5,5,4,0,0,1726,40,0
0,33,5,79580,0,13,0,8,2,4,1,0,0,40,0
1,41,4,344624,1,10,0,2,2,0,1,0,1485,40,0
1,37,2,186359,0,9,0,3,2,0,1,7688,0,60,0
1,50,0,121685,1,10,0,3,2,0,1,0,0,45,0
0,48,0,75104,0,13,0,5,2,0,1,0,0,50,0
0,26,8,188343,0,9,0,14,5,4,0,0,0,40,0
1,36,0,246449,1,10,0,0,2,0,1,0,0,60,0
0,21,0,85088,1,10,0,2,1,0,0,0,0,37,0
0,37,0,545483,2,12,0,9,2,0,1,0,0,40,0
0,20,5,243986,1,10,0,5,1,0,0,0,0,20,0
0,54,1,32778,0,9,0,3,0,0,0,0,0,30,0
0,28,0,369114,0,9,3,3,4,0,0,0,0,40,0
0,27,0,217200,1,10,0,5,3,0,1,0,0,40,0
0,33,0,149220,3,11,0,2,5,4,0,0,0,40,0
0,46,8,162034,0,9,0,14,2,0,1,0,0,40,0
0,28,8,157813,2,7,1,14,5,0,0,0,0,58,4
0,17,8,179715,9,6,0,14,1,0,1,0,0,40,0
1,40,1,335549,1,15,0,5,3,0,1,0,2444,45,0
1,47,0,102308,7,14,0,3,2,0,1,0,0,40,0
0,44,0,367749,8,2,0,7,3,0,0,0,0,40,0
0,25,0,98281,6,8,0,6,5,0,1,0,0,43,0
0,35,0,115792,0,13,0,5,2,0,1,0,0,55,0
0,29,0,277788,1,10,0,3,0,0,0,0,0,25,0
0,30,0,103435,0,9,1,7,5,0,1,0,0,40,0
0,30,0,37646,1,10,0,6,2,0,1,0,0,40,0
0,56,1,385632,5,4,1,2,5,0,0,0,0,40,0
0,25,1,210278,0,13,0,5,1,0,1,0,0,30,0
0,28,0,335357,0,9,0,6,1,4,1,0,0,40,0
0,43,1,272165,0,5,0,1,2,0,1,0,0,40,0
1,47,4,148995,0,9,0,12,2,0,1,0,0,60,0
0,46,1,113434,0,13,0,1,2,0,1,0,0,40,0
0,41,5,132551,7,14,1,5,5,0,0,0,0,35,0
1,38,3,115433,2,12,0,8,0,0,0,7688,0,33,0
0,29,0,227890,0,9,0,12,4,4,1,0,0,40,0
0,25,0,503012,11,3,0,1,3,0,1,0,0,40,20
0,56,0,250873,2,7,0,1,2,0,1,0,0,45,0
0,31,0,407930,5,4,0,6,2,0,1,0,0,40,0
0,22,0,148187,2,7,0,2,4,0,1,0,0,40,0
0,31,0,159322,0,9,0,6,4,0,1,0,0,40,0
0,28,0,334368,1,10,3,8,3,0,0,0,0,40,0
0,53,0,196328,0,13,0,0,2,4,1,0,0,40,0
1,45,0,270842,7,14,1,0,3,0,0,0,0,50,0
0,71,0,235079,12,1,4,1,5,4,1,0,0,10,0
0,65,8,327154,0,9,4,14,5,0,0,0,0,40,0
1,39,0,188391,0,9,0,1,2,0,1,7298,0,50,0
0,19,3,30559,0,9,6,3,0,0,0,0,0,40,0
0,34,4,255098,0,13,1,5,5,0,0,0,0,40,0
0,36,0,248010,0,9,0,8,2,0,1,0,0,45,0
0,40,0,174515,0,9,5,2,1,0,0,0,0,40,0
0,90,0,171956,1,10,3,8,1,0,0,0,0,40,3
0,56,0,193130,1,15,0,0,2,0,1,0,0,16,0
0,21,0,108670,0,9,0,5,3,0,0,0,0,40,0
1,48,0,186172,0,13,0,0,2,0,1,0,0,45,0
0,45,0,348854,1,10,3,8,5,0,0,0,0,27,0
1,46,0,271828,0,9,0,7,2,0,1,0,0,40,0
0,64,0,148606,9,6,3,2,3,0,0,0,0,35,0
0,29,4,123983,7,14,0,5,1,1,1,0,0,40,27
0,22,0,24896,0,9,1,0,5,0,0,0,0,30,5
1,47,0,573583,0,9,0,10,2,0,1,0,0,48,16
1,67,2,106175,0,13,0,0,2,0,1,0,2392,75,0
0,43,0,307767,0,9,0,6,2,0,1,0,0,40,0
0,42,0,200574,1,10,0,3,2,0,1,0,0,40,0
0,31,0,59083,1,10,0,2,2,0,1,0,1672,50,0
0,53,0,358056,2,7,1,2,5,0,0,0,0,40,0
0,81,0,114670,0,5,4,11,3,4,0,2062,0,5,0
0,33,4,262042,0,9,1,8,1,0,0,0,1138,40,0
0,17,0,206010,6,8,0,2,1,0,0,0,0,8,0
1,55,2,183869,1,15,0,0,2,0,1,0,0,50,41
0,28,0,159001,0,9,0,6,1,0,1,0,0,30,0
0,24,0,155818,1,10,0,3,1,0,0,0,0,40,0
0,40,0,96055,0,9,3,8,5,0,0,0,0,45,0
0,30,4,131776,7,14,0,8,3,0,0,0,0,40,0
0,24,0,228613,2,7,0,7,5,0,0,0,0,40,0
0,26,0,198163,7,14,0,3,0,0,0,0,0,40,0
0,38,0,37028,1,10,1,3,5,0,0,0,0,38,0
1,30,0,177304,0,9,0,0,2,0,1,0,0,40,0
0,33,0,144064,0,13,0,0,2,0,1,0,0,50,0
1,40,0,146659,0,9,0,3,2,0,1,0,0,60,0
0,63,1,26904,0,9,0,9,2,0,1,0,0,98,0
0,23,0,238917,5,4,0,1,4,0,1,0,0,36,0
0,56,0,170148,0,9,1,1,5,4,1,0,0,40,0
0,42,1,27821,3,11,0,0,2,0,1,0,0,60,0
0,40,0,220460,0,9,0,1,3,0,1,0,0,40,4
1,49,0,101320,2,12,0,3,0,0,0,0,1902,40,0
0,35,0,173858,0,9,5,1,3,1,1,0,0,40,41
0,52,0,91048,0,9,1,7,1,4,0,0,0,35,0
0,28,0,298696,0,13,0,8,1,0,0,0,0,40,0
0,35,0,207202,9,6,0,10,2,0,1,0,0,70,0
0,21,8,230397,1,10,0,14,1,0,0,0,0,5,0
0,43,1,180599,0,9,0,1,3,0,1,0,0,35,0
0,32,8,199046,3,11,0,14,5,0,0,0,0,2,0
1,29,1,132686,1,15,0,5,1,0,1,0,0,50,16
0,23,0,240063,0,13,0,7,1,0,1,0,0,25,0
0,50,4,177705,1,10,0,8,2,0,1,0,1740,48,0
0,34,0,511361,1,10,0,2,1,4,1,0,0,40,0
0,19,0,89397,0,9,0,2,1,0,1,0,0,40,0
0,47,0,239439,2,7,0,7,0,4,0,0,0,40,0
0,37,1,36989,1,10,0,9,2,0,1,0,0,40,0
0,25,0,76978,0,9,0,3,5,4,0,0,0,35,0
1,75,0,200068,1,10,0,0,2,0,1,0,0,35,0
0,24,0,454941,0,9,0,1,2,0,1,0,0,40,0
0,28,5,107218,0,13,0,0,1,1,1,0,0,20,0
0,17,4,182070,2,7,0,2,1,0,0,0,0,16,0
0,31,0,176360,0,9,0,1,1,4,1,0,0,40,0
0,31,0,452405,12,1,0,2,4,0,0,0,0,35,20
0,18,8,297396,0,9,0,14,1,0,1,0,0,10,0
1,45,0,84790,0,13,0,5,2,0,1,0,0,55,0
0,31,0,186787,0,9,0,1,1,0,1,0,0,42,0
1,27,0,169662,0,13,0,5,2,0,1,0,0,42,0
0,48,0,125933,1,10,4,0,5,4,0,0,1669,38,0
0,22,8,35448,0,9,0,14,0,0,0,0,0,22,0
0,34,0,225548,0,13,0,12,2,4,1,0,0,30,0
0,26,0,240842,0,9,0,7,5,4,0,0,0,40,0
0,53,0,103931,1,10,0,5,2,0,1,0,0,40,0
1,60,0,232618,0,13,0,0,2,0,1,0,0,35,0
0,49,4,288548,7,14,3,5,5,0,0,0,0,50,0
0,40,0,220609,1,10,1,0,3,0,0,0,0,40,0
0,48,2,26145,9,6,0,9,2,0,1,0,0,80,0
0,23,0,268525,0,13,0,5,3,0,1,0,0,50,0
0,68,8,133758,5,4,4,14,3,4,1,0,0,10,0
1,42,0,121264,3,11,0,5,2,0,1,0,0,40,0
0,37,1,29814,0,9,0,9,1,0,1,0,0,85,0
0,27,0,193701,0,9,0,1,1,0,0,0,0,45,0
1,38,0,183279,1,10,0,0,2,0,1,0,0,44,0
0,27,0,163942,0,9,0,1,3,0,1,0,0,35,22
0,75,0,188612,0,9,4,8,3,0,0,0,0,40,0
1,49,2,102771,0,13,0,3,2,0,1,0,0,52,0
0,27,0,85625,1,10,0,3,3,0,1,0,0,20,0
0,36,1,245090,0,13,0,9,3,0,1,0,0,50,20
1,36,0,131239,0,13,0,5,2,0,1,3103,0,45,0
0,35,0,182074,0,9,1,6,1,0,1,0,0,35,0
1,36,0,187046,0,9,0,3,2,0,1,0,0,40,0
0,53,0,90624,2,7,0,1,2,4,1,0,0,40,0
0,27,0,37933,1,10,0,8,5,4,0,0,0,40,0
0,34,0,182177,0,9,1,1,3,0,1,3325,0,35,0
1,61,0,716416,1,10,0,3,2,0,1,0,0,44,0
0,29,0,190562,0,9,1,7,5,0,1,0,0,56,0
0,40,5,141583,1,10,1,8,5,4,0,0,0,35,0
1,37,0,98941,7,14,0,0,3,0,1,0,0,40,0
0,22,0,201729,0,5,0,6,4,0,1,0,0,30,0
0,43,2,175485,1,10,0,0,2,0,1,0,0,40,0
0,55,1,149168,0,9,0,9,2,0,1,0,0,30,0
0,28,0,115971,1,10,1,8,5,0,0,0,0,40,0
